SpName,TableName
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_EXCLUSION_CONFIG_GENERATION.sql,STAG_CONFIG_ETL5_SUNGL_PARTIAL_AUTOMATION
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_EXCLUSION_CONFIG_GENERATION.sql,"FOND_EXCLUSION_CONFIG_GENERATED_STEP3,"
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,STAG_VALIDATION_CREDIT_RISK_SAS_RI
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,STAG_CONFIG_CREDIT_RISK_RCG_ID
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,STAG_CONFIG_CREDIT_RISK_REINSURANCE_PRODUCT_LIST
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,FOND_ETL5_RHO_CREDIT_RISK_RPT_DETAIL
FOND_ID.USP_LOAD_ETL5_RHO_CREDIT_RISK_REPORT.sql,FOND_ETL5_RHO_CREDIT_RISK_RPT_SUMMARY
FOND_ID.USP_LOAD_ETL5_PRUEMAS_FYP_DRIVER_DETAIL.sql,USP_LOAD_ETL5_PRUEMAS_FYP_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUEMAS_FYP_DRIVER_DETAIL.sql,FOND_ETL5_PRUEMAS_FYP_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUEMAS_FYP_DRIVER_DETAIL.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRUEMAS_FYP_DRIVER_DETAIL.sql,STAG_PRUEMAS_STAG_ETL4_PREMIUM
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,STAG_CONFIG_ETL5_PAYABLE_ASSESSMENT_EXCLUSION_HIST
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,FOND_ETL5_CONFIG_PAYABLE_ASSESSMENT_PRE
FOND_ID.USP_LOAD_ETL5_PAYABLE_ASSESSMENT_FINAL.sql,FOND_ETL5_CONFIG_PAYABLE_ASSESSMENT_FINAL
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_LIFEASIA_ETL4_LIFEASIA
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,STAG_LIFEASIA_CHDRPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,STAG_LIFEASIA_HPADPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_ETL2_UNDERLYING_ITEM_BALANCE_INVALID
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_ETL2_UNDERLYING_ITEM_BALANCE
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,STAG_LIFEASIA_COVRPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,STAG_LIFEASIA_COVTPF
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_ETL5_LIFEASIA_MASTER_T0
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE.sql,"FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PER_ACCOUNT_VALUE,@drivername,@V_TOTAL_ROWS,MTD,@V_PERIOD"
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,STAG_CONFIG_STAG_PRE_COVERAGE_ETL5_COMPENSATION_SCHEME_CONFIG
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,FOND_ETL5_PRE_COVERAGE_RUNOFF
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,FOND_ETL5_PRE_COVERAGE
FOND_ID.USP_LOAD_ETL5_PRE_COVERAGE_RUNOFF.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,FOND_ETL5_SUNGL_EXTRACT
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,FOND_ETL5_IFRS4_SUNGL
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,FOND_ETL5_EXCLUSION_CONFIG
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,FOND_ETL5_BIN_ACCOUNT_CONFIG
FOND_ID.USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_MAIN.sql,USP_LOAD_ETL5_NO_OF_STAFF_MAIN
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_MAIN.sql,FOND_ETL5_NO_STAF_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_MAIN.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_MAIN.sql,USP_LOAD_ETL5_NO_OF_STAFF_STEP1
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_MAIN.sql,USP_LOAD_ETL5_NO_OF_STAFF_STEP2
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_MAIN.sql,USP_LOAD_ETL5_NO_OF_STAFF_STEP3
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,USP_GetRunIdReturn
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_ETL5_SUNGL_EXTRACT_BIN
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_ETL5_SUNGL_EXTRACT
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,STAG_IFRS17_PROC_LOG
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP1
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP2
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP3
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP4
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP5
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP6
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP7
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP8
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP9
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP10
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP11
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP12
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP13
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP14
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP15
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,STAG_CONFIG_ETL5_SUNGL_PARTIAL_AUTOMATION
FOND_ID.USP_FOND_ETL5_SUNGL_EXTRACT_BIN_PARTIAL_AUTOMATION_BIN_CONFIG_GENERATION.sql,"FOND_BIN_ACCT_EXCLUSION_CONFIG_GENERATED_STEP3,"
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,STAG_LIFEASIA_GA_ALLOWANCE
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,STAG_CONFIG_STAG_PRE_COVERAGE_ETL5_GA_CONFIG
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,STAG_LIFEASIA_HPADPF
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_IFRS17_ICG_STORES
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_IFRS17_BENEFIT_INSURANCE_CONTRACT_GROUP_MASTER
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_ETL5_IAI_CAT_PORT_CONFIG
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_ETL5_PRE_COVERAGE
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_ETL5_PRE_COVERAGE_RUNOFF
FOND_ID.USP_LOAD_ETL5_IAI_CAT_PORT_CONFIG_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING.sql,USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING
FOND_ID.USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL
FOND_ID.USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL_NEW_ENTRIES
FOND_ID.USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING.sql,STAG_CONFIG_ETL5_SPIN_OFF
FOND_ID.USP_LOAD_ETL5_NEW_ENTRIES_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,FOND_ETL5_SUNGL_EXTRACT_BIN
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,FOND_ETL5_SUNGL_EXTRACT
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,FOND_PLAI_FOND_ETL5_SUNGL_EXCLUDED_EXCLUSION
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL_NEW_ENTRIES
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,USP_LOAD_ETL5_IFRS4_SUNGL_SPLITTING
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_SPLITTING
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,USP_LOAD_ETL5_SUNGL_EXTRACT_BINEXCLUSION_SEPARATION_SPLITTING
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_IFRS4_SUNGL_FMC_BALANCING_SPLITTING.sql,"STAG_SUNGL_ABSTR_IFRS4_SUNGL_NEW_ENTRIES,@drivername,@V_TOTAL_ROWS,MTD,@V_PERIOD"
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,USP_LOAD_ETL5_NO_OF_STAFF_STEP1
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_ZPRUPF_V2
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_AC1108RDB
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_IPSUPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_IPRVPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_HPADPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_COVRPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_COVTPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_DESCPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_CHDRPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_AGNTPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_MANUAL_MP_CHANNEL
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_AGLFPF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_FV_SHARIA_POLICY
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_LIFEASIA_ETL5_LIFEASIA_MASTER_T0
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_PLAI_ALLOCATION_MAPPING_DQ_DDLREF_EXTTB
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_SUNGL_ABSTR_IFRS4_SUNGL
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_MANUAL_ETL5_DEPARTMENT_OF_STAFF
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,STAG_MANUAL_ETL5_REFERENCE_DEPARTMENT
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,FOND_ETL5_tTEMP_LIFEASIA_DRIVER_DETAIL_NO_STAFF_PRODUCT_DEPARTMENT
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_NO_OF_STAFF_STEP1.sql,FOND_ETL5_tTEMP_LIFEASIA_DRIVER_DETAIL_NO_STAFF_PRODUCT
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_MIX_AGENT_APE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,STAG_CONFIG_MIX_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_APE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PER_SUM_ASSURED_NB_NOP_AGENT
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_DRIVER_RATIO_AND_ALLOCATION
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_DRIVER_DETAIL_TOTAL_RATIO_POLICY
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_DRIVER_DETAIL_TOTAL_RATIO
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_DRIVER_DETAIL_ALL_RATIO
FOND_ID.USP_LOAD_ETL5_AGENT_APE_DRIVER_DETAIL_YTD.sql,FOND_ETL5_DRIVER_DETAIL_MIX
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_NOP_DRIVER_DETAIL_SPLITTING
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_ICG_STORES
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,STAG_CONFIG_RENOVA_ETL1_MAPPING
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,STAG_CONFIG_IFRS17_PORTFOLIO_MAPPING
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_PER_SUM_ASSURED_NB_NOP_AGENT
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUEMAS_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUAMAN_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_PAYLIFE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_CREDITSHIELD_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_OMNI_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_LIFEASIA_DRIVER_DETAIL_RENOVA
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_NOP_PAA_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_ETL5_NOP_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_NOP_DRIVER_DETAIL_YTD_SPLITTING.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,USP_LOAD_ETL5_EXCLUSION_CONFIG
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,FOND_ETL5_EXCLUSION_CONFIG
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,FOND_LIFEASIA_ETL4_LIFEASIA
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,FOND_LIFEASIA_ETL4_LIFEASIA_INVALID
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,STAG_EXCLUSION_CONFIG_DQ_DDLREF_EXTTB
FOND_ID.USP_LOAD_ETL5_EXCLUSION_CONFIG.sql,FOND_IFRS17_ETL5_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL.sql,USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL.sql,USP_GetRunIdReturn
FOND_ID.USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL.sql,STAG_PRUSYARIAH_STAG_ETL4_POLICY
FOND_ID.USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL.sql,FOND_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_PRUAMAN_SHARIA_DRIVER_DETAIL.sql,FOND_ETL5_PRUAMAN_SHARIA_FYP_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_FSC_APE_DRIVER_DETAIL.sql,USP_LOAD_ETL5_FSC_APE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_FSC_APE_DRIVER_DETAIL.sql,FOND_ETL5_MIX_FSC_APE_DRIVER_DETAIL
FOND_ID.USP_LOAD_ETL5_FSC_APE_DRIVER_DETAIL.sql,FOND_IFRS17_PROC_LOG
FOND_ID.USP_LOAD_ETL5_FSC_APE_DRIVER_DETAIL.sql,STAG_CONFIG_MIX_DRIVER_DETAIL
